id,intent,difficulty,language,question,retrieved_context_count,reference_context_count,bean_count,news_count,elapsed_s,context_precision,context_recall,faithfulness,answer_relevancy,response,reference,error
PS_155,product_search,hard,vi,"Tôi muốn cà phê Arabica từ Ethiopia, rang Light, chế biến Washed, có vị Floral và Clarity.",5,5,5,2,17.2,0.366666667,0.60301156,0.625,0.696496923,"{""summary"": ""Bạn có thể tham khảo các loại cà phê Arabica từ Ethiopia, rang Light, chế biến Washed với vị Floral và Clarity như sau: Ethiopia Hambela, Ethiopia Ethereal, BIO Filterkaffee Yirgacheffe và Ethiopia | Suke Quto | Washed. Tất cả đều có những đặc điểm nổi bật và hương vị phong phú."", ""products"": [{""name"": ""Ethiopia Hambela"", ""roaster"": ""RUMBABA"", ""reason"": ""Cà phê này có vị Floral và được chế biến theo phương pháp Washed."", ""url"": ""https://www.thewaytocoffee.com/beans/ethiopia-hambela-189/""}, {""name"": ""Ethiopia Ethereal"", ""roaster"": ""THREE KEYS COFFEE"", ""reason"": ""Cà phê này có vị Floral và được chế biến theo phương pháp Washed."", ""url"": ""https://www.thewaytocoffee.com/beans/ethiopia-ethereal/""}, {""name"": ""BIO Filterkaffee Yirgacheffe"", ""roaster"": ""PUBLIC COFFEE ROASTERS"", ""reason"": ""Cà phê này có vị Floral và được chế biến theo phương pháp Washed."", ""url"": ""https://www.thewaytocoffee.com/beans/bio-filter-coffee-yirgacheffe/""}, {""name"": ""Ethiopia | Suke Quto | Washed"", ""roaster"": ""MAD PRIEST COFFEE ROASTERS"", ""reason"": ""Cà phê này có vị Floral và được chế biến theo phương pháp Washed."", ""url"": ""https://www.thewaytocoffee.com/beans/ethiopia-suke-quto-washed/""}], ""articles"": []}","Bạn có thể thử Alo Washed từ MONOGRAM COFFEE. Đây là cà phê từ Ethiopia, rang —, với hương vị Floral, Clarity, chế biến Washed. Ngoài ra, bạn cũng có thể tham khảo Ethiopia – Yirgacheffe Washed G2 và BIO Filterkaffee Yirgacheffe.",
PS_156,product_search,medium,vi,Có cà phê nào từ Costa Rica rang Medium Light với hương Cherry không?,5,5,5,2,18.4,1,0.60301156,0.666666667,0.975484545,"{""summary"": ""Có hai loại cà phê từ Costa Rica rang Medium-Light có hương Cherry: \""Diego Robelo, Costa Rica\"" với hương Blackberry, Cherry, Cacao Nib và \""Costa Rica La Union Catuai Natural\"" với hương Red Cherry, Raspberry Jam, Cacao Nibs."", ""products"": [{""name"": ""Diego Robelo, Costa Rica"", ""roaster"": ""HARMONY ROASTERS"", ""reason"": ""Có hương Cherry trong danh sách hương vị."", ""url"": ""https://www.thewaytocoffee.com/beans/diego-robelo-costa-rica/""}, {""name"": ""Costa Rica La Union Catuai Natural"", ""roaster"": ""STUDIO CAFFEINE"", ""reason"": ""Có hương Red Cherry trong danh sách hương vị."", ""url"": ""https://www.thewaytocoffee.com/beans/costa-rica-la-union-catuai-natural/""}], ""articles"": []}","Bạn có thể thử Vianočný filter từ THE FLECK COFFEE COMPANY. Đây là cà phê từ Costa Rica, rang Medium Light, với hương vị Cherry, Caramelized, Dried Apricot, Pistachio, chế biến Natural. Ngoài ra, bạn cũng có thể tham khảo Costa Rica Las Lajas Natural và Kosta Rika / Hacienda Colima / Natural.",
PS_157,product_search,hard,vi,"Tôi muốn cà phê Arabica từ Rwanda, rang Light, chế biến Washed, có vị Cherry và Grapefruit.",5,5,5,2,21.2,0.7,0.861260028,1,0.729572047,"{""summary"": ""Bạn có thể tham khảo hai sản phẩm cà phê Arabica từ Rwanda, rang Light, chế biến Washed với vị Cherry và Grapefruit. Đó là sản phẩm \""Rwanda Shyira Washed\"" từ VIGILANTE COFFEE và sản phẩm \""Rwanda Shyira Washed\"" từ LILO COFFEE ROASTERS."", ""products"": [{""name"": ""Rwanda Shyira Washed"", ""roaster"": ""VIGILANTE COFFEE"", ""reason"": ""Cà phê này có vị Cherry và Grapefruit, phù hợp với yêu cầu của bạn."", ""url"": ""https://www.thewaytocoffee.com/beans/rwanda-shyira-washed-xbj/""}, {""name"": ""Rwanda Shyira Washed"", ""roaster"": ""LILO COFFEE ROASTERS"", ""reason"": ""Cà phê này cũng có vị Cherry và Grapefruit, đáp ứng đúng yêu cầu của bạn."", ""url"": ""https://www.thewaytocoffee.com/beans/rwanda-shyira-washed/""}], ""articles"": []}","Bạn có thể thử Rwanda Shyira Washed từ VIGILANTE COFFEE. Đây là cà phê từ Rwanda, rang Light, với hương vị Cherry, Grapefruit, Hazelnut, Toffee, chế biến Washed. Ngoài ra, bạn cũng có thể tham khảo Muraho Women và Rwanda Gasharu.",
PS_158,product_search,hard,vi,"Có cà phê specialty nào từ Panama rang Medium, Medium Light chế biến Natural với hương Blackberry và Cherry không?",5,5,5,2,12.5,0.583333333,0,1,0.706133093,"{""summary"": ""Trong danh sách cà phê specialty từ Panama, có một sản phẩm phù hợp với yêu cầu của bạn. Đó là Panama Blackmoon Chiroso Anaerobic Natural, có hương vị bao gồm blackberry. Tuy nhiên, không có sản phẩm nào có hương cherry và chế biến natural với mức rang Medium Light."", ""products"": [{""name"": ""Panama Blackmoon Chiroso Anaerobic Natural"", ""roaster"": ""ONE HALF COFFEE"", ""reason"": ""Có hương blackberry và chế biến bằng phương pháp anaerobic natural."", ""url"": ""https://www.thewaytocoffee.com/beans/panama-blackmoon-chiroso-anaerobic-natural/""}], ""articles"": []}","Bạn có thể thử Hacienda Barbara Lot 1 từ THE ESPRESSO LAB. Đây là cà phê từ Panama, rang Medium, Medium Light, với hương vị Blackberry, Cherry, chế biến Natural. Ngoài ra, bạn cũng có thể tham khảo La Rosita - Catuai - Natural và Janson Los Alpes Natural Geisha 1021.",
PS_159,product_search,medium,vi,"Tôi muốn tìm cà phê từ Rwanda, rang Medium Dark, có vị Caramelized.",5,5,5,2,16.6,1,0.861260028,1,0.624802248,"{""summary"": ""Bạn có thể tham khảo cà phê \""Rwanda Natural Espresso from Horizon Kigoma\"" từ 17G COFFEE. Cà phê này có nguồn gốc từ Huye Mountain, Rwanda, được rang Medium-Dark và có vị caramelized cùng với các hương vị trái cây như dâu đỏ và anh đào đỏ."", ""products"": [{""name"": ""Rwanda Natural Espresso from Horizon Kigoma"", ""roaster"": ""17G COFFEE"", ""reason"": ""Cà phê này có nguồn gốc từ Rwanda, rang Medium-Dark và có vị caramelized, phù hợp với yêu cầu của bạn."", ""url"": ""https://www.thewaytocoffee.com/beans/rwanda-natural-espresso-from-horizon-kigoma/""}], ""articles"": []}","Bạn có thể thử Rwanda Natural Espresso from Horizon Kigoma từ 17G COFFEE. Đây là cà phê từ Rwanda, rang Medium Dark, với hương vị Caramelized, Red Strawberries, Red Cherries, Ripe Tropical Fruit, chế biến Natural. Ngoài ra, bạn cũng có thể tham khảo Rwanda Natural Filter from Horizon Kigoma và Clay Pigeons - Rwanda.",
PS_160,product_search,medium,vi,"Tôi muốn tìm cà phê từ Vietnam, rang Light, có vị Orange.",5,5,5,2,16.5,0.755555556,0.861260028,0.714285714,0.61927852,"{""summary"": ""Bạn có thể tham khảo hai loại cà phê từ Việt Nam, rang Light và có vị Orange. Đầu tiên là \""Heirloom Từ Sơn Pacamara\"" từ roaster SƠN PACAMARA, có hương vị cam, trái cây chua, đường nâu và độ axit sáng. Thứ hai là \""Orange\"" từ ORINOCO COFFEE & TEA, cũng có hương vị cam."", ""products"": [{""name"": ""Heirloom Từ Sơn Pacamara"", ""roaster"": ""SƠN PACAMARA"", ""reason"": ""Cà phê này có hương vị cam và được rang Light, phù hợp với yêu cầu của bạn."", ""url"": ""https://www.thewaytocoffee.com/beans/heirloom-tu-son-pacamara/""}, {""name"": ""Orange"", ""roaster"": ""ORINOCO COFFEE & TEA"", ""reason"": ""Cà phê này có hương vị cam và cũng được rang Light, đáp ứng nhu cầu của bạn."", ""url"": ""https://www.thewaytocoffee.com/beans/orange/""}], ""articles"": []}","Bạn có thể thử Heirloom Từ Sơn Pacamara từ SƠN PACAMARA. Đây là cà phê từ Vietnam, rang Light, với hương vị Orange, Citrus Fruit, Brown Sugar, Bright Acidity, chế biến Double Washed. Ngoài ra, bạn cũng có thể tham khảo Gói Đà Lạt Blend Từ Sơn Pacamara và Cà phê Phin Flusso Blend.",
PS_161,product_search,medium,vi,Gợi ý cà phê United States rang Medium Dark có hương Hawaii) (United States) • Kona (United States) • Mexico.,5,5,5,2,17.3,1,0.861260028,1,0.476816614,"{""summary"": ""Cà phê bạn đang tìm kiếm là sản phẩm \""Deep Dive\"" từ PACIFIC COFFEE RESEARCH. Đây là một hỗn hợp cà phê được rang Medium-Dark, bao gồm 60% cà phê từ đảo Hawaiʻi và 40% từ các vùng Mexico và Kona, mang lại hương vị ngọt ngào và phức tạp với các nốt hương của táo, sô cô la đen và caramel."", ""products"": [{""name"": ""Deep Dive"", ""roaster"": ""PACIFIC COFFEE RESEARCH"", ""reason"": ""Hỗn hợp cà phê này có nguồn gốc từ Hawaiʻi và Kona, phù hợp với yêu cầu của bạn về hương vị từ Hawaii và Mexico."", ""url"": ""https://www.thewaytocoffee.com/beans/deep-dive/""}], ""articles"": []}","Bạn có thể thử Deep Dive từ PACIFIC COFFEE RESEARCH. Đây là cà phê từ United States, rang Medium Dark, với hương vị Hawaii) (United States) • Kona (United States) • Mexico. Ngoài ra, bạn cũng có thể tham khảo High Tide và Ka'ū Classic Dark Roast.",
PS_162,product_search,hard,vi,"Tôi muốn cà phê Arabica từ Ethiopia, rang Light, chế biến Washed, có vị Floral và Tangerine.",5,5,5,2,97.2,0.333333333,0.60301156,0.666666667,0.712889944,"{""summary"": ""Cà phê Arabica từ Ethiopia, rang Light, chế biến Washed và có vị Floral là Ethiopia Hambela. Tuy nhiên, cà phê này không có vị Tangerine mà chỉ có vị Floral, Stonefruit và Nectar. Nếu bạn chỉ cần vị Floral, Ethiopia Hambela là lựa chọn tốt nhất."", ""products"": [{""name"": ""Ethiopia Hambela"", ""roaster"": ""RUMBABA"", ""reason"": ""Cà phê này có nguồn gốc từ Ethiopia, rang Light, chế biến Washed và có vị Floral, phù hợp với yêu cầu của bạn."", ""url"": ""https://www.thewaytocoffee.com/beans/ethiopia-hambela-189/""}], ""articles"": []}","Bạn có thể thử Ethiopia Gesha Village Gesha Oma /32 Washed WX từ COFFEA CIRCULOR. Đây là cà phê từ Ethiopia, rang Light, với hương vị đặc trưng, chế biến Washed. Ngoài ra, bạn cũng có thể tham khảo Ethiopia Sidamo Lion King Washed và #91 Ethiopia Yirgacheffe Kochere Wuri G1 Washed (2025 New Crop).",
PS_163,product_search,easy,vi,Tôi muốn uống cà phê rang Dark.,5,5,5,2,18.2,0,0,0.714285714,0.795697749,"{""summary"": ""Nếu bạn muốn uống cà phê rang Dark, có một số lựa chọn thú vị cho bạn. Các sản phẩm như Dark Enough, Coastal Dark, Dark Roast de Brasil, Wolf Pack Dark Blend và STRONG đều là những lựa chọn cà phê rang Dark với hương vị và đặc điểm khác nhau."", ""products"": [{""name"": ""Dark Enough"", ""roaster"": ""GREGORYS COFFEE"", ""reason"": ""Cà phê rang đậm với sự phát triển hương vị, tăng cường độ ngọt và cơ thể, cân bằng với một chút đắng và sáng."", ""url"": ""https://www.thewaytocoffee.com/beans/dark-enough/""}, {""name"": ""Coastal Dark"", ""roaster"": ""KARMA COFFEE"", ""reason"": ""Hỗn hợp cà phê rang đậm từ Indonesia và Trung Mỹ, mang đến hương vị mạnh mẽ và đậm đà."", ""url"": ""https://www.thewaytocoffee.com/beans/coastal-dark/""}, {""name"": ""Dark Roast de Brasil"", ""roaster"": ""INCAPTO"", ""reason"": ""Cà phê 100% Arabica từ Brazil, rang đậm với hương vị đắng, kết cấu kem và cơ thể dày."", ""url"": ""https://www.thewaytocoffee.com/beans/dark-roast-from-brazil/""}, {""name"": ""Wolf Pack Dark Blend"", ""roaster"": ""RABBIT HOLE ROASTERS"", ""reason"": ""Hỗn hợp cà phê rang đậm, thiết kế cho những ai yêu thích hương vị mạnh mẽ của cà phê rang đậm."", ""url"": ""https://www.thewaytocoffee.com/beans/wolf-pack-dark-blend/""}, {""name"": ""STRONG"", ""roaster"": ""AKHA AMA COFFEE ROASTER"", ""reason"": ""Cà phê rang đậm với hương vị của sô cô la đen và gia vị, cơ thể nặng và vị ngọt lâu dài."", ""url"": ""https://www.thewaytocoffee.com/beans/strong/""}], ""articles"": []}","Bạn có thể thử Lenca descafeinado từ KIMA COFFEE. Đây là cà phê từ Honduras, rang —, với hương vị Chocolate, Hazelnut, Citrus Fruit, Biscuit, chế biến Swiss Water Decaffeinated. Ngoài ra, bạn cũng có thể tham khảo Honduras SHG EP Dulce Nombre và Honduras AMPROCAL - Women's Cooperative.",
PS_164,product_search,medium,vi,"Tôi muốn tìm cà phê từ Thailand, rang Light, có vị Hazelnut.",5,5,5,2,18.8,0,0,1,0.850464485,"{""summary"": ""Hiện tại, không có sản phẩm cà phê nào từ Thái Lan với đặc điểm rang Light và có vị Hazelnut trong danh sách đã cung cấp. Tất cả các sản phẩm có vị Hazelnut đều không có nguồn gốc từ Thái Lan."", ""products"": [], ""articles"": []}","Bạn có thể thử Cafè del Perú en gra từ INCAPTO., rang —, với hương vị Hazelnut, Cocoa. Ngoài ra, bạn cũng có thể tham khảo Fórsa Gála Espresso và Costa Rica Cedral Alto.",
PS_165,product_search,medium,vi,Gợi ý cà phê Indonesia rang Medium có hương Tangerine.,5,5,5,2,9.8,0,0,0.666666667,0.827686273,"{""summary"": ""Hiện tại không có sản phẩm cà phê Indonesia rang Medium nào trong danh sách có hương tangerine. Các sản phẩm có sẵn đều có hương vị khác như cranberry, papaya, browned butter, caramelized sugar, black currant, và dried fruit."", ""products"": [], ""articles"": []}","Bạn có thể thử Northwoods từ CARRABASSETT COFFEE COMPANY. Đây là cà phê từ Indonesia, rang Medium, với hương vị đặc trưng. Ngoài ra, bạn cũng có thể tham khảo Indonesia Gold Top Mandheling và Indonesia Sumatra Garuda - Supreme Grade.",
PS_166,product_search,hard,vi,"Tìm cà phê Colombia rang Light chế biến Washed với hương Pomegranate, phù hợp pha filter.",5,5,5,2,14.2,0,0,1,0,"{""summary"": ""Hiện tại không có cà phê Colombia rang Light chế biến Washed với hương Pomegranate trong danh sách sản phẩm. Tuy nhiên, có một số lựa chọn cà phê Colombia rang Light khác như Colombia từ MCLAUGHLIN COFFEE COMPANY với hương vị Lemon Drop, Candied Ginger, và Colombia Caldas Mandarin Washed từ JWC ROASTERY với hương Orange Peel, Custard Apple."", ""products"": [], ""articles"": []}","Bạn có thể thử Red Barrel từ DEVOCIÓN. Đây là cà phê từ Colombia, rang Light, với hương vị Pomegranate, Blackberry, Lemongrass, chế biến Washed. Ngoài ra, bạn cũng có thể tham khảo Liliana Ramírez Washed Chiroso và Typica Finca Patio Bonito.",
PS_167,product_search,easy,vi,Tôi muốn tìm cà phê từ Ethiopia.,5,5,5,2,19.7,1,0,0.636363636,0.805312183,"{""summary"": ""Có nhiều lựa chọn cà phê từ Ethiopia mà bạn có thể tham khảo. Các sản phẩm bao gồm Ethiopia Coffee với hương vị hoa và trái cây chua, Café d'Ethiopie với hương vị trái cây chua và caramel, Ethiopia với hương vị trái cây ngọt ngào, Ethiopia Yirgacheffe với hương vị quả mâm xôi và sả, và ETHIOPIA Ethiopia Gersay WX (Espresso) với hương vị mật ong và sô cô la sữa."", ""products"": [{""name"": ""Ethiopia Coffee"", ""roaster"": ""BEAN THERE COFFEE COMPANY"", ""reason"": ""Hương vị hoa và trái cây chua, được chứng nhận Fairtrade và Organic."", ""url"": ""https://www.thewaytocoffee.com/beans/ethiopia-coffee-32g/""}, {""name"": ""Café d'Ethiopie"", ""roaster"": ""INCAPTO"", ""reason"": ""Hương vị trái cây chua và caramel, với cơ thể nhẹ và thơm."", ""url"": ""https://www.thewaytocoffee.com/beans/ethiopian-coffee-rpd/""}, {""name"": ""Ethiopia"", ""roaster"": ""CARRABASSETT COFFEE COMPANY"", ""reason"": ""Hương vị trái cây ngọt ngào, có thân hình đầy đặn."", ""url"": ""https://www.thewaytocoffee.com/beans/ethiopia-84c/""}, {""name"": ""Ethiopia Yirgacheffe"", ""roaster"": ""ANODYNE COFFEE ROASTING CO."", ""reason"": ""Hương vị quả mâm xôi và sả, được chế biến theo phương pháp washed."", ""url"": ""https://www.thewaytocoffee.com/beans/ethiopia-yirgacheffe-qha/""}, {""name"": ""ETHIOPIA Ethiopia Gersay WX (Espresso)"", ""roaster"": ""COFFEA CIRCULOR"", ""reason"": ""Hương vị mật ong và sô cô la sữa, chế biến bằng phương pháp washed."", ""url"": ""https://www.thewaytocoffee.com/beans/ethiopia-ethiopia-gersay-wx-espresso/""}], ""articles"": []}","Bạn có thể thử Berkshire Sky Blend từ NO. SIX DEPOT COFFEE ROASTERS. Đây là cà phê từ Ethiopia, rang Medium, với hương vị đặc trưng, chế biến ORIGIN
Gayo Ketiara (Indonesia)
Yirgacheffe (Ethiopia). Ngoài ra, bạn cũng có thể tham khảo Ethiopia Sidama Bombe [Natural] và Ethiopia Sidamo Lion King Washed.",
